@relation documents

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute F51 numeric
@attribute F52 numeric
@attribute F53 numeric
@attribute F54 numeric
@attribute F55 numeric
@attribute F56 numeric
@attribute F57 numeric
@attribute F58 numeric
@attribute F59 numeric
@attribute F60 numeric
@attribute F61 numeric
@attribute F62 numeric
@attribute F63 numeric
@attribute F64 numeric
@attribute relevance {0, 1}

@data
0.026596, 0.800000, 0.333333, 0.000000, 0.034667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021496, 0.695755, 0.333333, 0.000000, 0.027363, 0.036167, 0.688889, 0.034188, 0.041667, 0.039223, 0.427948, 0.371103, 0.498300, 0.000000, 0.025155, 0.242546, 0.136450, 0.214583, 0.000000, 0.143821, 0.201004, 0.482635, 0.004367, 0.000000, 0.095385, 0.147692, 0.053928, 0.144767, 0.000000, 0.047796, 0.022914, 0.022914, 0.272879, 0.433323, 0.086675, 0.429178, 0.423707, 0.354606, 0.154569, 0.103138, 0.017139, 0.516387, 0.000000, 0.066359, 0.000350, 0.099379, 0.094737, 0.166667, 0.093023, 0.000000, 0.295186, 0.331803, 0.586982, 0.331899, 0
0.028571, 0.000000, 0.000000, 0.000000, 0.021429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.028648, 0.000000, 0.000000, 0.000000, 0.021430, 0.030786, 0.007143, 0.137931, 0.181818, 0.030595, 0.602705, 0.000000, 0.000000, 0.000000, 0.285827, 0.510160, 0.000000, 0.000000, 0.000000, 0.468227, 0.410888, 0.000000, 0.000000, 0.000000, 0.336024, 0.629401, 0.000000, 0.000000, 0.000000, 0.589989, 0.285949, 0.285949, 0.032947, 0.619226, 0.051503, 0.621236, 0.751827, 0.602524, 0.002780, 0.093676, 0.019915, 0.503834, 0.028479, 0.073052, 0.004081, 0.020330, 0.095238, 0.300000, 0.163793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.178571, 0.125000, 0.250000, 0.000000, 0.178571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.178571, 0.118705, 0.246992, 0.000000, 0.178509, 0.144367, 0.064286, 0.310345, 0.272727, 0.145264, 0.474527, 0.211385, 0.216072, 0.000000, 0.064733, 0.166975, 0.132210, 0.132480, 0.000000, 0.115076, 0.281846, 0.004998, 0.004861, 0.000000, 0.193172, 0.111460, 0.090508, 0.078552, 0.000000, 0.049482, 0.064739, 0.064739, 0.020807, 0.440699, 0.015216, 0.458798, 0.477672, 0.325218, 0.000151, 0.000000, 0.000231, 0.428413, 0.000000, 0.004548, 0.000000, 0.000635, 0.004329, 0.300000, 0.189655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.010714, 0.000000, 0.000000, 0.000000, 0.003571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.010791, 0.000000, 0.000000, 0.000000, 0.003572, 0.029276, 0.035714, 0.172414, 0.272727, 0.029589, 0.457107, 0.000000, 0.000000, 0.000000, 0.024231, 0.371242, 0.000000, 0.000000, 0.000000, 0.319619, 0.284299, 0.000000, 0.000000, 0.000000, 0.192678, 0.522583, 0.000000, 0.000000, 0.000000, 0.473799, 0.024390, 0.024390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000228, 0.435573, 0.000000, 0.000000, 0.000000, 0.000635, 0.056277, 0.300000, 0.206897, 0.006849, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.221429, 0.125000, 0.250000, 0.000000, 0.221429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.222812, 0.118705, 0.246992, 0.000000, 0.222745, 0.321701, 0.057143, 0.275862, 0.272727, 0.322297, 0.682833, 0.229734, 0.234956, 0.000000, 0.445198, 0.631566, 0.141659, 0.142851, 0.000000, 0.603639, 0.710742, 0.005217, 0.005133, 0.000000, 0.679532, 0.634892, 0.098912, 0.086974, 0.000000, 0.604196, 0.445397, 0.445397, 0.030213, 0.639825, 0.022038, 0.651893, 0.639886, 0.328211, 0.000151, 0.000000, 0.000231, 0.428413, 0.000000, 0.004548, 0.000000, 0.000635, 0.000000, 0.300000, 0.172414, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.060714, 0.125000, 0.000000, 0.500000, 0.060714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.060714, 0.118705, 0.000000, 0.506630, 0.060643, 0.018371, 0.035714, 0.103448, 0.272727, 0.018525, 0.506715, 0.310624, 0.000000, 0.665439, 0.121069, 0.319652, 0.179381, 0.000000, 0.568692, 0.273730, 0.277504, 0.005873, 0.000000, 0.874685, 0.196880, 0.200699, 0.132451, 0.000000, 0.687931, 0.146133, 0.121037, 0.121037, 0.022679, 0.529963, 0.017872, 0.491865, 0.569143, 0.404475, 0.000534, 0.029957, 0.000619, 0.428413, 0.000000, 0.012718, 0.006780, 0.001906, 0.069264, 0.300000, 0.258621, 0.000000, 0.093203, 0.143936, 0.010834, 0.143967, 0
0.417857, 0.250000, 0.500000, 0.000000, 0.425000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.419625, 0.243705, 0.500000, 0.000000, 0.426866, 0.395353, 0.092857, 0.448276, 0.272727, 0.396731, 0.743338, 0.328902, 0.330998, 0.000000, 0.564676, 0.688939, 0.611095, 0.670230, 0.000000, 0.669472, 0.787852, 0.497524, 0.650831, 0.000000, 0.773373, 0.689758, 0.732863, 0.732309, 0.000000, 0.667759, 0.564842, 0.564842, 0.033168, 0.702871, 0.024212, 0.719222, 0.712639, 0.407128, 0.000151, 0.000000, 0.000231, 0.428413, 0.000000, 0.004548, 0.000000, 0.000635, 0.000000, 0.300000, 0.224138, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.039286, 0.250000, 0.500000, 0.000000, 0.046429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039670, 0.243705, 0.500000, 0.000000, 0.046891, 0.016525, 0.050000, 0.241379, 0.272727, 0.017184, 0.888490, 0.516485, 0.521183, 0.000000, 0.865204, 0.857418, 0.710425, 0.779235, 0.000000, 0.886801, 0.573461, 0.498835, 0.652458, 0.000000, 0.591849, 0.877235, 0.821207, 0.820837, 0.000000, 0.899320, 0.865239, 0.865239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000025, 0.423905, 0.000000, 0.000000, 0.000000, 0.000635, 0.012987, 0.300000, 0.215517, 0.000000, 0.373489, 0.424011, 0.020994, 0.424114, 0
0.025000, 0.125000, 0.250000, 0.000000, 0.025000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025384, 0.125000, 0.253008, 0.000000, 0.025460, 0.021391, 0.035714, 0.172414, 0.272727, 0.021710, 0.727060, 0.327097, 0.326203, 0.000000, 0.551478, 0.677675, 0.207605, 0.201893, 0.000000, 0.674333, 0.455773, 0.073485, 0.054964, 0.000000, 0.425733, 0.728720, 0.157535, 0.134905, 0.000000, 0.721227, 0.551582, 0.551582, 0.037675, 0.772160, 0.318017, 0.758826, 0.790020, 0.962227, 0.000711, 0.100967, 0.013903, 0.293495, 0.028479, 0.017821, 0.003832, 0.006353, 0.168831, 0.500000, 0.215517, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.003571, 0.500000, 0.250000, 0.000000, 0.014286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003571, 0.474820, 0.246992, 0.000000, 0.014210, 0.009227, 0.307143, 0.103448, 0.090909, 0.012406, 0.275125, 0.197652, 0.417307, 0.000000, 0.031230, 0.023854, 0.119660, 0.229254, 0.000000, 0.180765, 0.000000, 0.276919, 0.006492, 0.000000, 0.068059, 0.000000, 0.077829, 0.157109, 0.000000, 0.069229, 0.067903, 0.067903, 0.019921, 0.473783, 0.018416, 0.439478, 0.559852, 0.344405, 0.000000, 0.106039, 0.031061, 0.769738, 0.028593, 0.005383, 0.295806, 0.013977, 0.112554, 0.100000, 0.034483, 0.102740, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.346429, 0.000000, 0.250000, 0.000000, 0.342857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.353885, 0.000000, 0.253008, 0.000000, 0.350295, 0.434443, 0.014286, 0.137931, 0.363636, 0.434199, 0.454314, 0.000000, 0.370034, 0.000000, 0.028814, 0.120722, 0.000000, 0.221555, 0.000000, 0.065713, 0.244545, 0.000000, 0.055236, 0.000000, 0.148687, 0.099098, 0.000000, 0.150861, 0.000000, 0.034630, 0.028848, 0.028848, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001143, 0.339901, 0.000000, 0.000000, 0.000000, 0.000635, 0.012987, 0.400000, 0.327586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.021429, 0.500000, 0.000000, 0.500000, 0.032143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021429, 0.474820, 0.000000, 0.506630, 0.032069, 0.021559, 0.064286, 0.206897, 0.090909, 0.022129, 0.432342, 0.541205, 0.000000, 0.808163, 0.063510, 0.192132, 0.259601, 0.000000, 0.826674, 0.192492, 0.164271, 0.284287, 0.000000, 0.877568, 0.127131, 0.089684, 0.189432, 0.000000, 1.000000, 0.076439, 0.063501, 0.063501, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018683, 0.045249, 0.028479, 0.000000, 0.000000, 0.005718, 0.060606, 0.300000, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.021429, 0.250000, 0.250000, 0.500000, 0.028571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021890, 0.250000, 0.253008, 0.500000, 0.029261, 0.016945, 0.050000, 0.137931, 0.454545, 0.017519, 0.455965, 0.433190, 0.370034, 0.558159, 0.087357, 0.222400, 0.253385, 0.221555, 0.000000, 0.209223, 0.201295, 0.213300, 0.055236, 0.000000, 0.157713, 0.139648, 0.182987, 0.150861, 0.000000, 0.118038, 0.087344, 0.087343, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000411, 0.548511, 0.000000, 0.000000, 0.000000, 0.001906, 0.142857, 0.200000, 0.336207, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.046429, 0.250000, 0.500000, 0.000000, 0.053571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.046582, 0.243705, 0.500000, 0.000000, 0.053805, 0.020552, 0.021429, 0.206897, 0.090909, 0.020620, 0.794511, 0.833333, 0.576379, 0.000000, 0.790636, 0.767334, 0.846494, 0.806391, 0.000000, 0.841160, 0.538030, 0.499711, 0.652729, 0.000000, 0.579078, 0.809017, 0.942132, 0.842883, 0.000000, 0.858932, 0.790691, 0.790692, 0.047376, 0.882647, 0.100652, 0.880498, 0.861775, 0.754336, 0.002057, 0.115391, 0.006453, 0.565603, 0.000000, 0.053862, 0.017813, 0.016518, 0.121212, 0.200000, 0.129310, 0.000000, 0.612830, 0.615980, 0.023922, 0.616076, 0
0.021429, 0.000000, 0.000000, 0.000000, 0.014286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021813, 0.000000, 0.000000, 0.000000, 0.014592, 0.053855, 0.035714, 0.103448, 1.000000, 0.054652, 0.465360, 0.000000, 0.000000, 0.000000, 0.042445, 0.372655, 0.000000, 0.000000, 0.000000, 0.323288, 0.355430, 0.000000, 0.000000, 0.000000, 0.272486, 0.495974, 0.000000, 0.000000, 0.000000, 0.447821, 0.042604, 0.042604, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000238, 0.025222, 0.000000, 0.000000, 0.000000, 0.000635, 0.021645, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.014286, 0.500000, 0.500000, 0.000000, 0.028571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.014286, 0.474820, 0.493984, 0.000000, 0.028497, 0.004949, 0.100000, 0.275862, 0.454545, 0.006454, 0.460951, 0.431029, 0.391409, 0.000000, 0.112415, 0.283040, 0.233565, 0.260266, 0.000000, 0.273074, 0.141871, 0.283196, 0.178401, 0.000000, 0.136433, 0.182708, 0.157902, 0.136538, 0.000000, 0.174215, 0.112376, 0.112376, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001510, 0.329891, 0.000000, 0.000000, 0.000000, 0.002541, 0.051948, 0.400000, 0.224138, 0.000000, 0.524240, 0.717836, 0.999268, 0.503786, 0
0.021429, 0.125000, 0.500000, 0.000000, 0.025000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021659, 0.125000, 0.500000, 0.000000, 0.025308, 0.021139, 0.100000, 0.241379, 0.181818, 0.022297, 0.722730, 0.159070, 0.521183, 0.000000, 0.642898, 0.674494, 0.119000, 0.779235, 0.000000, 0.723249, 0.443746, 0.071518, 0.652458, 0.000000, 0.464298, 0.721091, 0.084064, 0.820837, 0.000000, 0.751169, 0.643000, 0.643000, 0.038536, 0.813983, 0.278529, 0.788470, 0.793752, 0.950396, 0.000183, 0.085434, 0.001177, 0.503862, 0.000000, 0.004393, 0.003783, 0.001271, 0.160173, 0.300000, 0.129310, 0.000000, 0.246441, 0.311741, 0.018081, 0.311824, 0
0.021429, 0.000000, 0.000000, 0.000000, 0.014286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021890, 0.000000, 0.000000, 0.000000, 0.014669, 0.021223, 0.000000, 0.137931, 0.545455, 0.021291, 0.442658, 0.000000, 0.000000, 0.000000, 0.000318, 0.228486, 0.000000, 0.000000, 0.000000, 0.169690, 0.196407, 0.000000, 0.000000, 0.000000, 0.092234, 0.119242, 0.000000, 0.000000, 0.000000, 0.050325, 0.000333, 0.000333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016047, 0.000000, 0.000494, 0.000000, 0.000000, 0.145489, 1.000000, 0.500000, 0.336207, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.007143, 0.500000, 0.250000, 0.000000, 0.017857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007297, 0.500000, 0.253008, 0.000000, 0.018317, 0.007969, 0.164286, 0.137931, 0.363636, 0.009807, 0.383199, 0.332168, 0.370034, 0.000000, 0.082215, 0.207682, 0.210689, 0.221555, 0.000000, 0.261851, 0.098441, 0.355772, 0.055236, 0.000000, 0.125488, 0.105268, 0.147562, 0.150861, 0.000000, 0.134275, 0.082193, 0.082193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002817, 0.045249, 0.000000, 0.000000, 0.000000, 0.003177, 0.082251, 0.300000, 0.189655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.053571, 0.000000, 0.250000, 0.000000, 0.050000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.053725, 0.000000, 0.246992, 0.000000, 0.050080, 0.021475, 0.000000, 0.482759, 0.090909, 0.021961, 0.798308, 0.000000, 0.154133, 0.000000, 0.626535, 0.775891, 0.000000, 0.087048, 0.000000, 0.745699, 0.554623, 0.000000, 0.003507, 0.000000, 0.506012, 0.816519, 0.000000, 0.046959, 0.000000, 0.786874, 0.626614, 0.626614, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.548043, 0.000000, 0.000000, 0.000000, 0.000000, 0.060606, 0.200000, 0.129310, 0.000000, 0.114063, 0.170327, 0.012283, 0.170360, 0
0.039286, 0.250000, 0.000000, 0.000000, 0.039286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039593, 0.243705, 0.000000, 0.000000, 0.039594, 0.049744, 0.092857, 0.241379, 0.363636, 0.050964, 0.697888, 0.328902, 0.000000, 0.000000, 0.527397, 0.644533, 0.611095, 0.000000, 0.000000, 0.645632, 0.530912, 0.497524, 0.000000, 0.000000, 0.511896, 0.669783, 0.732863, 0.000000, 0.000000, 0.664020, 0.527555, 0.527555, 0.040703, 0.682896, 0.023548, 0.735729, 0.687853, 0.358067, 0.001091, 0.000000, 0.005464, 0.341465, 0.000000, 0.015341, 0.000000, 0.003177, 0.008658, 0.400000, 0.379310, 0.000000, 0.138544, 0.199500, 0.013733, 0.199539, 0
0.021429, 0.000000, 0.000000, 0.000000, 0.014286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021659, 0.000000, 0.000000, 0.000000, 0.014440, 0.038168, 0.235714, 0.137931, 0.090909, 0.040570, 0.606480, 0.000000, 0.000000, 0.000000, 0.270233, 0.565206, 0.000000, 0.000000, 0.000000, 0.514179, 0.425318, 0.000000, 0.000000, 0.000000, 0.349382, 0.613285, 0.000000, 0.000000, 0.000000, 0.561480, 0.270416, 0.270416, 0.050996, 0.622347, 0.999457, 0.800707, 0.673916, 0.991775, 0.009462, 0.456174, 0.271516, 0.893689, 0.314258, 0.229861, 0.006170, 0.267471, 0.822511, 0.200000, 0.094828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.757143, 0.125000, 0.250000, 0.000000, 0.757143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.759756, 0.118705, 0.246992, 0.000000, 0.759722, 0.570003, 0.042857, 0.206897, 0.272727, 0.570075, 0.769002, 0.277997, 0.284722, 0.000000, 0.588471, 0.718243, 0.164745, 0.168187, 0.000000, 0.691479, 0.839950, 0.005654, 0.005676, 0.000000, 0.821539, 0.717388, 0.119440, 0.107544, 0.000000, 0.688614, 0.588625, 0.588625, 0.033759, 0.715356, 0.024635, 0.733036, 0.728311, 0.436391, 0.000151, 0.000000, 0.000231, 0.428413, 0.000000, 0.004548, 0.000000, 0.000635, 0.000000, 0.300000, 0.241379, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.467857, 0.000000, 0.000000, 0.000000, 0.460714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.477927, 0.000000, 0.000000, 0.000000, 0.470683, 0.115510, 0.014286, 0.172414, 0.272727, 0.115507, 0.535892, 0.000000, 0.000000, 0.000000, 0.166827, 0.268155, 0.000000, 0.000000, 0.000000, 0.218177, 0.437856, 0.000000, 0.000000, 0.000000, 0.364764, 0.249442, 0.000000, 0.000000, 0.000000, 0.191636, 0.166792, 0.166792, 0.023343, 0.564919, 0.296884, 0.515967, 0.582981, 0.916908, 0.000088, 0.100491, 0.000678, 0.293495, 0.000000, 0.001072, 0.005484, 0.001271, 0.190476, 0.500000, 0.293103, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.292857, 0.125000, 0.250000, 0.000000, 0.292857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.292934, 0.118705, 0.246992, 0.000000, 0.292880, 0.260297, 0.035714, 0.172414, 0.272727, 0.260436, 0.506633, 0.310624, 0.318447, 0.000000, 0.122638, 0.358453, 0.179381, 0.184247, 0.000000, 0.316220, 0.506510, 0.005873, 0.005948, 0.000000, 0.446993, 0.464478, 0.132451, 0.120581, 0.000000, 0.422469, 0.122687, 0.122687, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000093, 0.428413, 0.000000, 0.000000, 0.000000, 0.000635, 0.000000, 0.300000, 0.163793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.003571, 0.125000, 0.250000, 0.500000, 0.007143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003571, 0.118705, 0.246992, 0.506630, 0.007067, 0.008053, 0.007143, 0.137931, 0.545455, 0.008215, 0.283786, 0.585497, 0.361235, 0.526079, 0.000830, 0.028391, 0.308651, 0.203906, 0.310713, 0.183534, 0.001421, 0.006750, 0.006219, 0.870367, 0.026347, 0.012019, 0.247300, 0.136538, 0.375863, 0.064882, 0.000819, 0.000819, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002211, 0.244328, 0.000000, 0.005327, 0.009338, 0.001271, 0.082251, 0.500000, 0.293103, 0.000000, 1.000000, 1.000000, 0.026118, 1.000000, 0
0.032143, 0.375000, 0.250000, 0.000000, 0.039286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032143, 0.356115, 0.246992, 0.000000, 0.039212, 0.045969, 0.407143, 0.689655, 0.545455, 0.052137, 0.416076, 0.121750, 0.114684, 0.000000, 0.001188, 0.120996, 0.050235, 0.047861, 0.000000, 0.076969, 0.180827, 0.213693, 0.001885, 0.000000, 0.111861, 0.058045, 0.037192, 0.021457, 0.000000, 0.012440, 0.001211, 0.001211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.014880, 0.244328, 0.028479, 0.000000, 0.000000, 0.011436, 0.056277, 0.500000, 0.310345, 0.000000, 0.373489, 0.424011, 0.020994, 0.424114, 0
0.085714, 0.000000, 0.000000, 0.000000, 0.078571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.086867, 0.000000, 0.000000, 0.000000, 0.079647, 0.161564, 0.021429, 0.241379, 0.090909, 0.161609, 0.629219, 0.000000, 0.000000, 0.000000, 0.342271, 0.587428, 0.000000, 0.000000, 0.000000, 0.552780, 0.607788, 0.000000, 0.000000, 0.000000, 0.558216, 0.598392, 0.000000, 0.000000, 0.000000, 0.561032, 0.342484, 0.342484, 0.169831, 0.669164, 0.047941, 0.860766, 0.614993, 0.380097, 0.026791, 0.661595, 0.116705, 0.582959, 0.029095, 0.001168, 0.632907, 0.599111, 0.709957, 0.200000, 0.112069, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.153571, 0.875000, 1.000000, 0.000000, 0.185714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.154648, 0.849820, 1.000000, 0.000000, 0.187104, 0.037077, 0.157143, 0.448276, 0.272727, 0.039480, 0.986637, 0.601849, 0.580915, 0.000000, 0.997569, 0.971857, 0.882614, 0.928523, 0.000000, 0.988961, 0.825775, 1.000000, 1.000000, 0.000000, 0.859795, 0.971427, 0.835096, 0.831436, 0.000000, 0.987255, 0.997576, 0.997576, 0.046736, 1.000000, 0.545466, 0.972709, 0.999018, 0.971775, 0.000980, 0.150103, 0.013995, 0.386980, 0.028479, 0.024675, 0.003799, 0.006989, 0.233766, 0.400000, 0.250000, 0.000000, 0.367004, 0.605517, 0.994905, 0.391495, 0
0.539286, 0.000000, 0.000000, 0.000000, 0.532143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.544974, 0.000000, 0.000000, 0.000000, 0.537762, 0.170707, 0.021429, 0.275862, 0.272727, 0.170997, 0.990006, 0.000000, 0.000000, 0.000000, 0.968738, 0.940027, 0.000000, 0.000000, 0.000000, 0.921007, 1.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.934847, 0.000000, 0.000000, 0.000000, 0.915932, 0.968774, 0.968774, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002133, 0.386980, 0.000000, 0.000000, 0.000000, 0.000635, 0.038961, 0.400000, 0.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.139286, 0.250000, 0.500000, 0.000000, 0.146429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.141131, 0.243705, 0.500000, 0.000000, 0.148350, 0.087660, 0.028571, 0.068966, 0.363636, 0.087678, 0.875674, 0.722522, 1.000000, 0.000000, 0.802529, 0.799359, 0.800285, 1.000000, 0.000000, 0.794231, 0.765952, 0.499492, 0.653817, 0.000000, 0.760809, 0.802046, 0.901074, 1.000000, 0.000000, 0.795048, 0.802627, 0.802627, 0.042402, 0.900749, 0.207282, 0.875487, 0.875060, 0.845571, 0.000427, 0.057378, 0.001624, 0.293530, 0.000000, 0.005536, 0.003959, 0.002541, 0.077922, 0.500000, 0.267241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.042857, 0.875000, 0.250000, 0.000000, 0.064286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043703, 0.868705, 0.253008, 0.000000, 0.065590, 0.035567, 0.242857, 0.241379, 0.272727, 0.038474, 0.626136, 0.410034, 0.263727, 0.000000, 0.521604, 0.529737, 0.687323, 0.172252, 0.000000, 0.666665, 0.456818, 0.866083, 0.054421, 0.000000, 0.518063, 0.644971, 0.723520, 0.110845, 0.000000, 0.707065, 0.521710, 0.521710, 0.196228, 0.750312, 0.401401, 1.000000, 0.752277, 0.957906, 0.002456, 0.141702, 0.041506, 0.293520, 0.056958, 0.060574, 0.008231, 0.017154, 0.212121, 0.500000, 0.241379, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.014286, 0.000000, 0.250000, 0.000000, 0.010714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.014363, 0.000000, 0.246992, 0.000000, 0.010715, 0.014428, 0.000000, 0.103448, 0.181818, 0.014082, 0.634315, 0.000000, 0.417307, 0.000000, 0.391170, 0.553905, 0.000000, 0.193497, 0.000000, 0.545978, 0.341732, 0.000000, 0.006492, 0.000000, 0.291349, 0.688432, 0.000000, 0.157109, 0.000000, 0.676963, 0.391266, 0.391266, 1.000000, 0.707865, 0.036711, 0.754082, 0.787859, 0.636552, 1.000000, 0.005072, 0.104829, 0.430357, 0.003802, 0.961103, 0.004668, 1.000000, 0.030303, 0.300000, 0.189655, 0.000000, 0.612830, 0.615967, 0.023922, 0.616076, 0
0.453571, 0.125000, 0.500000, 0.000000, 0.457143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.453956, 0.118705, 0.500000, 0.000000, 0.457560, 0.391494, 0.028571, 0.241379, 0.272727, 0.391618, 0.578908, 0.351929, 0.521183, 0.000000, 0.282034, 0.561116, 0.197296, 0.779235, 0.000000, 0.548004, 0.655858, 0.006092, 0.652458, 0.000000, 0.636099, 0.574739, 0.148374, 0.820837, 0.000000, 0.556091, 0.282148, 0.282148, 0.026175, 0.554307, 0.019140, 0.568737, 0.569786, 0.352974, 0.000151, 0.000000, 0.000231, 0.428413, 0.000000, 0.004548, 0.000000, 0.000635, 0.004329, 0.300000, 0.232759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
