@relation documents

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute F51 numeric
@attribute F52 numeric
@attribute F53 numeric
@attribute F54 numeric
@attribute F55 numeric
@attribute F56 numeric
@attribute F57 numeric
@attribute F58 numeric
@attribute F59 numeric
@attribute F60 numeric
@attribute F61 numeric
@attribute F62 numeric
@attribute F63 numeric
@attribute F64 numeric
@attribute relevance {0, 1}

@data
0.188540, 0.000000, 0.000000, 0.333333, 0.185321, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.149667, 0.000000, 0.000000, 0.298919, 0.146664, 0.155206, 0.004819, 0.100000, 0.222222, 0.154839, 0.603509, 0.000000, 0.000000, 0.351072, 0.339904, 0.757409, 0.000000, 0.000000, 0.053581, 0.699134, 0.669363, 0.000000, 0.000000, 0.000970, 0.609707, 0.752048, 0.000000, 0.000000, 0.030611, 0.703311, 0.297188, 0.297189, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002654, 0.359504, 0.000000, 0.000000, 0.000000, 0.000732, 0.027273, 0.428571, 0.195402, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.005545, 0.000000, 0.000000, 0.000000, 0.001835, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005710, 0.000000, 0.000000, 0.000000, 0.002265, 0.009290, 0.021687, 0.500000, 0.277778, 0.010866, 0.638717, 0.000000, 0.000000, 0.000000, 0.338616, 0.637469, 0.000000, 0.000000, 0.000000, 0.500535, 0.354495, 0.000000, 0.000000, 0.000000, 0.236334, 0.801612, 0.000000, 0.000000, 0.000000, 0.721442, 0.296012, 0.296012, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002168, 0.284168, 0.000000, 0.000000, 0.000000, 0.002195, 0.004545, 0.571429, 0.160920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.005545, 0.000000, 0.000000, 0.000000, 0.001835, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005710, 0.000000, 0.000000, 0.000000, 0.002265, 0.010536, 0.007229, 0.150000, 0.388889, 0.010866, 0.623060, 0.000000, 0.000000, 0.000000, 0.338616, 0.618944, 0.000000, 0.000000, 0.000000, 0.501236, 0.353543, 0.000000, 0.000000, 0.000000, 0.236334, 0.785564, 0.000000, 0.000000, 0.000000, 0.721442, 0.296012, 0.296012, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000997, 0.284168, 0.000000, 0.000000, 0.000000, 0.000732, 0.013636, 0.571429, 0.264368, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.007394, 0.500000, 0.200000, 0.333333, 0.018349, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.006268, 0.405068, 0.166453, 0.298919, 0.015274, 0.006457, 0.038554, 0.100000, 0.166667, 0.007697, 0.478472, 0.602882, 0.512695, 0.385074, 0.338300, 0.452232, 0.814187, 0.176897, 0.071175, 0.504649, 0.207344, 0.489751, 0.003934, 0.001293, 0.208856, 0.469566, 0.764818, 0.149044, 0.044376, 0.451026, 0.295637, 0.295637, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018786, 0.478527, 0.000108, 0.000000, 0.000000, 0.008778, 0.054545, 0.285714, 0.120690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.070240, 0.000000, 0.000000, 0.000000, 0.066055, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.069169, 0.000000, 0.000000, 0.000000, 0.065428, 0.157925, 0.002410, 0.050000, 0.055556, 0.156989, 0.602133, 0.000000, 0.000000, 0.000000, 0.337541, 0.633824, 0.000000, 0.000000, 0.000000, 0.546782, 0.590947, 0.000000, 0.000000, 0.000000, 0.516983, 0.686946, 0.000000, 0.000000, 0.000000, 0.623018, 0.295097, 0.295097, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000174, 0.665096, 0.000000, 0.000000, 0.000000, 0.000732, 0.018182, 0.142857, 0.074713, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.007394, 0.000000, 0.000000, 0.000000, 0.003670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008588, 0.000000, 0.000000, 0.000000, 0.005136, 0.011669, 0.002410, 0.100000, 0.222222, 0.011319, 0.611311, 0.000000, 0.000000, 0.000000, 0.337400, 0.573140, 0.000000, 0.000000, 0.000000, 0.460727, 0.354931, 0.000000, 0.000000, 0.000000, 0.238808, 0.548224, 0.000000, 0.000000, 0.000000, 0.443694, 0.294905, 0.294905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017721, 0.473547, 0.026878, 0.000000, 0.000000, 0.001463, 0.050000, 0.285714, 0.229885, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.040665, 0.000000, 0.000000, 0.333333, 0.038532, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042030, 0.000000, 0.000000, 0.298919, 0.039839, 0.036479, 0.000000, 0.100000, 0.277778, 0.036106, 0.592497, 0.000000, 0.000000, 0.322587, 0.336749, 0.511545, 0.000000, 0.000000, 0.038710, 0.410130, 0.371049, 0.000000, 0.000000, 0.000646, 0.270931, 0.470775, 0.000000, 0.000000, 0.018973, 0.365854, 0.294308, 0.294308, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001781, 0.269813, 0.000000, 0.000000, 0.000000, 0.000732, 0.013636, 0.571429, 0.201149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.014787, 0.000000, 0.000000, 0.000000, 0.011009, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015207, 0.000000, 0.000000, 0.000000, 0.011721, 0.040897, 0.007229, 0.050000, 0.222222, 0.040634, 0.604760, 0.000000, 0.000000, 0.000000, 0.335676, 0.636508, 0.000000, 0.000000, 0.000000, 0.545319, 0.457862, 0.000000, 0.000000, 0.000000, 0.359776, 0.713075, 0.000000, 0.000000, 0.000000, 0.651164, 0.293491, 0.293491, 0.101337, 0.610256, 0.028106, 0.511160, 0.501040, 0.253236, 0.015295, 0.174184, 0.004159, 0.362246, 0.000000, 0.000000, 0.000000, 0.001463, 0.027273, 0.428571, 0.114943, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.033272, 0.000000, 0.000000, 0.000000, 0.029358, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032037, 0.000000, 0.000000, 0.000000, 0.028461, 0.110570, 0.007229, 0.250000, 0.222222, 0.110696, 0.601148, 0.000000, 0.000000, 0.000000, 0.335008, 0.681508, 0.000000, 0.000000, 0.000000, 0.603369, 0.561242, 0.000000, 0.000000, 0.000000, 0.481355, 0.694994, 0.000000, 0.000000, 0.000000, 0.631068, 0.292940, 0.292940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000138, 0.289943, 0.000000, 0.000000, 0.000000, 0.001463, 0.050000, 0.571429, 0.166667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.014787, 0.000000, 0.000000, 0.000000, 0.011009, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016923, 0.000000, 0.000000, 0.000000, 0.013439, 0.035120, 0.016867, 0.300000, 0.333333, 0.036106, 0.609727, 0.000000, 0.000000, 0.000000, 0.334705, 0.551707, 0.000000, 0.000000, 0.000000, 0.435703, 0.416008, 0.000000, 0.000000, 0.000000, 0.309709, 0.512548, 0.000000, 0.000000, 0.000000, 0.401130, 0.292591, 0.292591, 0.089614, 0.636218, 0.027780, 0.481967, 0.566987, 0.307124, 0.021849, 0.042334, 0.000415, 0.203034, 0.000000, 0.000108, 0.000086, 0.000732, 0.022727, 0.714286, 0.264368, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.022181, 0.083333, 0.000000, 0.000000, 0.020183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025004, 0.077847, 0.000000, 0.000000, 0.023502, 0.050980, 0.045783, 0.150000, 0.222222, 0.052745, 0.601607, 0.126237, 0.000000, 0.000000, 0.334693, 0.549869, 0.153676, 0.000000, 0.000000, 0.440335, 0.440477, 0.152303, 0.000000, 0.000000, 0.345466, 0.506054, 0.088036, 0.000000, 0.000000, 0.399924, 0.292583, 0.292583, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002805, 0.284582, 0.000000, 0.000000, 0.000000, 0.002195, 0.022727, 0.571429, 0.143678, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.014787, 0.000000, 0.000000, 0.000000, 0.011009, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015207, 0.000000, 0.000000, 0.000000, 0.011721, 0.041124, 0.007229, 0.050000, 0.222222, 0.040860, 0.603648, 0.000000, 0.000000, 0.000000, 0.333877, 0.635580, 0.000000, 0.000000, 0.000000, 0.544194, 0.457709, 0.000000, 0.000000, 0.000000, 0.359596, 0.712301, 0.000000, 0.000000, 0.000000, 0.650233, 0.291919, 0.291919, 0.099023, 0.610897, 0.027408, 0.505062, 0.499666, 0.250853, 0.015295, 0.130663, 0.002319, 0.362246, 0.000000, 0.000000, 0.000000, 0.001463, 0.018182, 0.428571, 0.120690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.031423, 0.000000, 0.000000, 0.000000, 0.027523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.034248, 0.000000, 0.000000, 0.000000, 0.030694, 0.072052, 0.007229, 0.100000, 0.166667, 0.071760, 0.601081, 0.000000, 0.000000, 0.000000, 0.333518, 0.612794, 0.000000, 0.000000, 0.000000, 0.518470, 0.507540, 0.000000, 0.000000, 0.000000, 0.418400, 0.683180, 0.000000, 0.000000, 0.000000, 0.616282, 0.291597, 0.291597, 0.088946, 0.614423, 0.031643, 0.479131, 0.555730, 0.322777, 0.002491, 0.141345, 0.000734, 0.482276, 0.000000, 0.000941, 0.030192, 0.001463, 0.077273, 0.285714, 0.143678, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.024030, 0.083333, 0.200000, 0.000000, 0.023853, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.023847, 0.062343, 0.217864, 0.000000, 0.023738, 0.025037, 0.016867, 0.300000, 0.222222, 0.025806, 0.588808, 0.216411, 0.386777, 0.000000, 0.330878, 0.491119, 0.124031, 0.248589, 0.000000, 0.381709, 0.337399, 0.001236, 0.244932, 0.000000, 0.237774, 0.472060, 0.047024, 0.211883, 0.000000, 0.367553, 0.289174, 0.289174, 0.136144, 0.578526, 0.025128, 0.533607, 0.553078, 0.352732, 0.043698, 0.015628, 0.039898, 0.377746, 0.000163, 0.000666, 0.000190, 0.001463, 0.009091, 0.428571, 0.155172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.007394, 0.000000, 0.000000, 0.000000, 0.003670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008335, 0.000000, 0.000000, 0.000000, 0.004884, 0.006797, 0.000000, 0.100000, 0.166667, 0.006225, 0.607341, 0.000000, 0.000000, 0.000000, 0.330440, 0.589370, 0.000000, 0.000000, 0.000000, 0.479077, 0.341346, 0.000000, 0.000000, 0.000000, 0.222995, 0.579611, 0.000000, 0.000000, 0.000000, 0.480338, 0.288797, 0.288797, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008799, 0.473547, 0.026878, 0.000000, 0.000000, 0.000732, 0.045455, 0.285714, 0.252874, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.005545, 0.000000, 0.000000, 0.000000, 0.001835, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.006568, 0.000000, 0.000000, 0.000000, 0.003124, 0.003285, 0.009639, 0.200000, 0.388889, 0.003848, 0.619833, 0.000000, 0.000000, 0.000000, 0.328054, 0.625237, 0.000000, 0.000000, 0.000000, 0.477914, 0.322138, 0.000000, 0.000000, 0.000000, 0.199304, 0.614483, 0.000000, 0.000000, 0.000000, 0.493031, 0.286701, 0.286701, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001052, 0.284168, 0.000000, 0.000000, 0.000000, 0.000732, 0.013636, 0.571429, 0.252874, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.016636, 0.083333, 0.200000, 0.000000, 0.016514, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015161, 0.062343, 0.166453, 0.000000, 0.014474, 0.012688, 0.007229, 0.250000, 0.222222, 0.012903, 0.592953, 0.349173, 0.330509, 0.000000, 0.327317, 0.552796, 0.189967, 0.109315, 0.000000, 0.456286, 0.310607, 0.001945, 0.003276, 0.000000, 0.207068, 0.504626, 0.104515, 0.089724, 0.000000, 0.404800, 0.286049, 0.286049, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003062, 0.085629, 0.000000, 0.000000, 0.000000, 0.002195, 0.095455, 0.142857, 0.252874, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.007394, 0.000000, 0.000000, 0.000000, 0.003670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008335, 0.000000, 0.000000, 0.000000, 0.004884, 0.007024, 0.000000, 0.100000, 0.166667, 0.006452, 0.605283, 0.000000, 0.000000, 0.000000, 0.327185, 0.586576, 0.000000, 0.000000, 0.000000, 0.475959, 0.341170, 0.000000, 0.000000, 0.000000, 0.222789, 0.576960, 0.000000, 0.000000, 0.000000, 0.477354, 0.285952, 0.285953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008799, 0.473547, 0.026878, 0.000000, 0.000000, 0.000732, 0.045455, 0.285714, 0.252874, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.036969, 0.000000, 0.200000, 0.333333, 0.036697, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031340, 0.000000, 0.166453, 0.298919, 0.030548, 0.028209, 0.004819, 0.200000, 0.111111, 0.027957, 0.597875, 0.000000, 0.374918, 0.426369, 0.325584, 0.545323, 0.000000, 0.125758, 0.092713, 0.439189, 0.376142, 0.000000, 0.003495, 0.001617, 0.270835, 0.496557, 0.000000, 0.104169, 0.061223, 0.390517, 0.284547, 0.284547, 0.101542, 0.590705, 0.038111, 0.506052, 0.508755, 0.382703, 0.017909, 0.163205, 0.001289, 0.362147, 0.000000, 0.001807, 0.000050, 0.007315, 0.100000, 0.428571, 0.201149, 0.000000, 0.350485, 0.145049, 0.006405, 0.114566, 0
0.009242, 0.000000, 0.000000, 0.000000, 0.005505, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.009751, 0.000000, 0.000000, 0.000000, 0.006290, 0.023791, 0.012048, 0.250000, 0.388889, 0.024561, 0.609153, 0.000000, 0.000000, 0.000000, 0.325291, 0.608054, 0.000000, 0.000000, 0.000000, 0.498657, 0.406611, 0.000000, 0.000000, 0.000000, 0.298547, 0.730164, 0.000000, 0.000000, 0.000000, 0.662299, 0.284399, 0.284399, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001120, 0.284168, 0.000000, 0.000000, 0.000000, 0.000732, 0.018182, 0.571429, 0.258621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.005545, 0.166667, 0.400000, 0.000000, 0.009174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.004248, 0.155695, 0.384316, 0.000000, 0.008244, 0.003739, 0.009639, 0.250000, 0.166667, 0.003962, 0.245549, 0.576236, 0.763100, 0.000000, 0.324782, 0.170393, 0.298716, 0.675430, 0.000000, 0.501196, 0.062602, 0.231473, 0.382693, 0.000000, 0.157950, 0.108287, 0.240805, 0.782570, 0.000000, 0.455659, 0.283813, 0.283814, 0.153676, 0.634936, 0.035970, 0.588237, 0.671065, 0.543188, 0.059099, 0.321266, 0.038160, 0.360311, 0.027041, 0.129514, 0.002143, 0.006584, 0.045455, 0.428571, 0.229885, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.072089, 0.000000, 0.000000, 0.000000, 0.067890, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.058847, 0.000000, 0.000000, 0.000000, 0.055058, 0.041464, 0.009639, 0.350000, 0.444444, 0.042445, 0.601883, 0.000000, 0.000000, 0.000000, 0.324726, 0.544201, 0.000000, 0.000000, 0.000000, 0.426682, 0.424799, 0.000000, 0.000000, 0.000000, 0.318443, 0.507684, 0.000000, 0.000000, 0.000000, 0.394810, 0.283803, 0.283803, 0.090334, 0.578205, 0.039274, 0.497155, 0.508027, 0.388377, 0.003923, 0.179031, 0.001022, 0.104608, 0.000000, 0.006332, 0.000079, 0.001463, 0.159091, 1.000000, 0.402299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.031423, 0.000000, 0.000000, 0.000000, 0.027523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027093, 0.000000, 0.000000, 0.000000, 0.023518, 0.024470, 0.000000, 0.100000, 0.444444, 0.024448, 0.601370, 0.000000, 0.000000, 0.000000, 0.324498, 0.554346, 0.000000, 0.000000, 0.000000, 0.439991, 0.365664, 0.000000, 0.000000, 0.000000, 0.249577, 0.498841, 0.000000, 0.000000, 0.000000, 0.384231, 0.283597, 0.283597, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000070, 0.269534, 0.000000, 0.000000, 0.000000, 0.000732, 0.000000, 0.571429, 0.229885, 0.000000, 0.289049, 0.201506, 0.213778, 0.159089, 0
0.338262, 0.000000, 0.200000, 0.000000, 0.333945, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.275333, 0.000000, 0.166453, 0.000000, 0.271577, 0.384615, 0.007229, 0.300000, 0.166667, 0.384493, 0.594705, 0.000000, 0.295507, 0.000000, 0.324352, 0.710519, 0.000000, 0.095890, 0.000000, 0.641685, 0.697274, 0.000000, 0.003056, 0.000000, 0.642358, 0.712513, 0.000000, 0.077921, 0.000000, 0.654841, 0.283559, 0.283559, 0.088843, 0.631410, 0.027129, 0.480839, 0.495731, 0.312907, 0.006260, 0.074283, 0.003079, 0.360311, 0.000000, 0.000775, 0.000234, 0.000732, 0.013636, 0.428571, 0.155172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.059150, 0.000000, 0.200000, 0.000000, 0.056881, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.051002, 0.000000, 0.166453, 0.000000, 0.048693, 0.116234, 0.000000, 0.500000, 0.166667, 0.116469, 0.593892, 0.000000, 0.207574, 0.000000, 0.323784, 0.653665, 0.000000, 0.058341, 0.000000, 0.572051, 0.579460, 0.000000, 0.002181, 0.000000, 0.505700, 0.705361, 0.000000, 0.044856, 0.000000, 0.646346, 0.283082, 0.283082, 0.088843, 0.631410, 0.027082, 0.476054, 0.512365, 0.282963, 0.006260, 0.074283, 0.003632, 0.360311, 0.000000, 0.006324, 0.000248, 0.000732, 0.009091, 0.428571, 0.149425, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.038817, 0.000000, 0.200000, 0.000000, 0.036697, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042681, 0.000000, 0.217864, 0.000000, 0.041111, 0.024017, 0.002410, 0.250000, 0.111111, 0.023769, 0.598101, 0.000000, 0.432591, 0.000000, 0.323192, 0.555477, 0.000000, 0.262062, 0.000000, 0.446105, 0.441839, 0.000000, 0.245151, 0.000000, 0.344524, 0.561583, 0.000000, 0.223688, 0.000000, 0.466870, 0.282477, 0.282477, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000757, 0.476020, 0.000000, 0.000000, 0.000000, 0.001463, 0.027273, 0.285714, 0.097701, 0.000000, 0.129577, 0.146107, 0.211623, 0.115400, 0
0.018484, 0.000000, 0.000000, 0.333333, 0.016514, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018995, 0.000000, 0.000000, 0.298919, 0.016901, 0.014614, 0.004819, 0.100000, 0.111111, 0.014148, 0.573116, 0.000000, 0.000000, 0.426369, 0.321474, 0.515238, 0.000000, 0.000000, 0.092713, 0.430507, 0.301036, 0.000000, 0.000000, 0.001617, 0.198901, 0.481439, 0.000000, 0.000000, 0.061223, 0.386474, 0.344005, 0.344005, 0.087249, 0.526603, 0.024337, 0.487025, 0.496829, 0.342818, 0.000000, 0.000000, 0.006000, 0.625725, 0.000000, 0.000000, 0.000000, 0.000732, 0.004545, 0.285714, 0.126437, 0.115385, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.016636, 0.166667, 0.400000, 0.000000, 0.020183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015316, 0.151163, 0.416774, 0.000000, 0.019154, 0.032967, 0.021687, 0.400000, 0.277778, 0.034295, 0.534306, 0.440906, 0.610579, 0.000000, 0.321262, 0.498074, 0.747662, 0.701389, 0.000000, 0.431908, 0.348266, 0.440051, 0.562694, 0.000000, 0.284087, 0.461157, 0.795877, 0.805181, 0.000000, 0.382816, 0.280799, 0.280799, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.004429, 0.270213, 0.000000, 0.000000, 0.000000, 0.009510, 0.186364, 0.571429, 0.258621, 0.000000, 0.563485, 0.795310, 0.790184, 0.838562, 0
0.011091, 0.083333, 0.000000, 0.000000, 0.009174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011771, 0.088819, 0.000000, 0.000000, 0.010567, 0.042936, 0.043373, 0.200000, 0.222222, 0.044709, 0.524126, 0.150721, 0.000000, 0.000000, 0.318482, 0.533827, 0.191565, 0.000000, 0.000000, 0.512901, 0.410242, 0.308185, 0.000000, 0.000000, 0.350387, 0.662116, 0.185775, 0.000000, 0.000000, 0.622030, 0.278474, 0.278475, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000402, 0.368087, 0.000000, 0.000000, 0.000000, 0.003658, 0.000000, 0.428571, 0.189655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.033272, 0.083333, 0.200000, 0.000000, 0.033028, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.026948, 0.062343, 0.166453, 0.000000, 0.026168, 0.032514, 0.016867, 0.450000, 0.166667, 0.033503, 0.599010, 0.216411, 0.224257, 0.000000, 0.318285, 0.663055, 0.124031, 0.066076, 0.000000, 0.577888, 0.487417, 0.001236, 0.002400, 0.000000, 0.401635, 0.767795, 0.047024, 0.051676, 0.000000, 0.718288, 0.278257, 0.278257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000135, 0.297459, 0.000000, 0.000000, 0.000000, 0.000732, 0.000000, 0.571429, 0.557471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.011091, 0.333333, 0.000000, 0.000000, 0.014679, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.009704, 0.280382, 0.000000, 0.000000, 0.013068, 0.011216, 0.045783, 0.100000, 0.222222, 0.012903, 0.532105, 0.411756, 0.000000, 0.000000, 0.317823, 0.492612, 0.738079, 0.000000, 0.000000, 0.431970, 0.258664, 0.419617, 0.000000, 0.000000, 0.196683, 0.471018, 0.694468, 0.000000, 0.000000, 0.395602, 0.277752, 0.277752, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003140, 0.364248, 0.000000, 0.000000, 0.000000, 0.002195, 0.009091, 0.428571, 0.206897, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.068392, 0.000000, 0.000000, 0.000000, 0.064220, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.055664, 0.000000, 0.000000, 0.000000, 0.051892, 0.085193, 0.007229, 0.200000, 0.055556, 0.084890, 0.591108, 0.000000, 0.000000, 0.000000, 0.316234, 0.679837, 0.000000, 0.000000, 0.000000, 0.601520, 0.575095, 0.000000, 0.000000, 0.000000, 0.497843, 0.732257, 0.000000, 0.000000, 0.000000, 0.677232, 0.276479, 0.276479, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003374, 0.613829, 0.000000, 0.000000, 0.000000, 0.001463, 0.050000, 0.142857, 0.132184, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.007394, 0.000000, 0.000000, 0.000000, 0.003670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007730, 0.000000, 0.000000, 0.000000, 0.004277, 0.020052, 0.004819, 0.250000, 0.111111, 0.019921, 0.598811, 0.000000, 0.000000, 0.000000, 0.316231, 0.603727, 0.000000, 0.000000, 0.000000, 0.498605, 0.385697, 0.000000, 0.000000, 0.000000, 0.274667, 0.733874, 0.000000, 0.000000, 0.000000, 0.671441, 0.276475, 0.276475, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002803, 0.479408, 0.000000, 0.000000, 0.000000, 0.001463, 0.018182, 0.285714, 0.172414, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.153420, 0.083333, 0.400000, 0.000000, 0.154128, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.162250, 0.077847, 0.384316, 0.000000, 0.163601, 0.135947, 0.004819, 0.400000, 0.166667, 0.136163, 0.584502, 0.514992, 0.563029, 0.000000, 0.315885, 0.478824, 0.346572, 0.606115, 0.000000, 0.362742, 0.444585, 0.155305, 0.382036, 0.000000, 0.351763, 0.453740, 0.240805, 0.721715, 0.000000, 0.341107, 0.371829, 0.371829, 0.090077, 0.633013, 0.027594, 0.486888, 0.533657, 0.374200, 0.012211, 0.074382, 0.004808, 0.360311, 0.000000, 0.010116, 0.000283, 0.001463, 0.013636, 0.428571, 0.235632, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0
