@relation documents

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute F51 numeric
@attribute F52 numeric
@attribute F53 numeric
@attribute F54 numeric
@attribute F55 numeric
@attribute F56 numeric
@attribute F57 numeric
@attribute F58 numeric
@attribute F59 numeric
@attribute F60 numeric
@attribute F61 numeric
@attribute F62 numeric
@attribute F63 numeric
@attribute F64 numeric
@attribute relevance {0, 1}

@data
0.032967, 0.100000, 0.333333, 0.000000, 0.033149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032169, 0.121521, 0.381116, 0.000000, 0.037190, 0.008486, 0.107143, 0.122449, 0.090909, 0.009232, 0.901921, 0.267896, 0.354941, 0.000000, 0.773262, 0.874769, 0.394558, 0.380059, 0.000000, 0.790746, 0.502231, 0.414608, 0.668614, 0.000000, 0.342150, 0.914149, 0.299425, 0.293922, 0.000000, 0.869065, 0.840324, 0.840324, 0.147488, 0.803550, 0.046552, 0.923857, 0.890433, 0.558456, 0.092812, 0.000000, 0.034726, 0.963879, 0.024557, 0.069653, 0.000000, 0.020015, 0.008000, 0.000000, 0.027273, 0.827869, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.137363, 0.000000, 0.000000, 0.000000, 0.127072, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.115911, 0.000000, 0.000000, 0.000000, 0.107021, 0.045852, 0.083333, 0.040816, 0.181818, 0.045909, 0.962308, 0.000000, 0.000000, 0.000000, 0.858617, 0.889698, 0.000000, 0.000000, 0.000000, 0.802919, 0.753157, 0.000000, 0.000000, 0.000000, 0.637717, 0.884739, 0.000000, 0.000000, 0.000000, 0.819666, 0.699888, 0.699888, 1.000000, 0.964504, 0.188991, 1.000000, 0.936736, 0.800749, 1.000000, 1.000000, 0.559274, 0.619046, 0.734102, 1.000000, 0.202943, 0.153965, 0.728000, 0.125000, 0.163636, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.593407, 0.000000, 0.000000, 0.000000, 0.585635, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.465336, 0.000000, 0.000000, 0.000000, 0.457002, 0.477897, 0.035714, 0.102041, 0.363636, 0.477425, 0.840533, 0.000000, 0.000000, 0.000000, 0.519886, 0.735211, 0.000000, 0.000000, 0.000000, 0.536325, 0.872593, 0.000000, 0.000000, 0.000000, 0.812660, 0.730329, 0.000000, 0.000000, 0.000000, 0.582998, 0.423941, 0.423941, 0.066035, 0.728886, 0.042307, 0.752811, 0.787286, 0.414696, 0.006603, 0.000000, 0.003801, 0.619461, 0.000000, 0.002735, 0.000000, 0.003079, 0.008000, 0.125000, 0.290909, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.005495, 0.200000, 0.000000, 0.000000, 0.005525, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002066, 0.243042, 0.000000, 0.000000, 0.007025, 0.011780, 0.166667, 0.081633, 0.272727, 0.013153, 0.132858, 0.337657, 0.000000, 0.000000, 0.100754, 0.000000, 0.445066, 0.000000, 0.000000, 0.239930, 0.000000, 0.559824, 0.000000, 0.000000, 0.102652, 0.000000, 0.317813, 0.000000, 0.000000, 0.534368, 0.082210, 0.082210, 0.055354, 0.694614, 0.045235, 0.647446, 0.811121, 0.453454, 0.001195, 0.041483, 0.002846, 0.179565, 0.000000, 0.001696, 0.000769, 0.002309, 0.096000, 0.750000, 0.472727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.005495, 0.100000, 0.333333, 0.000000, 0.005525, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007010, 0.121521, 0.381116, 0.000000, 0.011984, 0.000380, 0.035714, 0.061224, 0.363636, 0.000379, 0.566898, 0.514417, 0.520224, 0.000000, 0.165956, 0.599709, 0.489893, 0.448720, 0.000000, 0.394383, 0.278611, 0.416004, 0.669634, 0.000000, 0.132205, 0.543219, 0.379809, 0.346578, 0.000000, 0.284879, 0.135187, 0.135187, 0.055354, 0.713586, 0.037330, 0.654166, 0.822873, 0.440275, 0.002242, 0.012201, 0.000534, 0.501694, 0.000000, 0.001993, 0.006616, 0.000770, 0.016000, 0.250000, 0.254545, 0.000000, 0.803391, 0.790325, 0.052377, 0.863482, 0
0.395604, 0.000000, 0.666667, 0.000000, 0.397790, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.252543, 0.000000, 0.618884, 0.000000, 0.252871, 0.390500, 0.083333, 0.061224, 0.363636, 0.390414, 0.719747, 0.000000, 0.844778, 0.000000, 0.198320, 0.679056, 0.000000, 0.919924, 0.000000, 0.446339, 0.783021, 0.000000, 0.784909, 0.000000, 0.693797, 0.678258, 0.000000, 0.938406, 0.000000, 0.509052, 0.161896, 0.161896, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000087, 0.371196, 0.000000, 0.000000, 0.000000, 0.001540, 0.008000, 0.375000, 0.336364, 0.000000, 0.694772, 0.707956, 0.050910, 0.766623, 0
0.269231, 0.200000, 0.333333, 0.500000, 0.281768, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.175372, 0.156958, 0.237768, 0.443900, 0.174777, 0.167321, 0.059524, 0.061224, 0.272727, 0.167194, 0.825139, 0.398658, 0.324554, 0.682509, 0.480865, 0.764793, 0.296503, 0.142528, 0.156304, 0.605963, 0.799583, 0.059630, 0.003393, 0.001591, 0.724483, 0.761898, 0.176486, 0.111291, 0.199737, 0.647011, 0.392124, 0.392124, 0.062089, 0.832925, 0.045674, 0.735517, 0.794231, 0.422924, 0.000000, 0.070372, 0.028377, 0.596176, 0.026245, 0.000000, 0.141546, 0.003849, 0.280000, 0.250000, 0.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.060440, 0.000000, 0.000000, 0.000000, 0.049724, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037553, 0.000000, 0.000000, 0.000000, 0.028509, 0.048385, 0.035714, 0.061224, 0.090909, 0.047932, 0.701420, 0.000000, 0.000000, 0.000000, 0.099851, 0.685073, 0.000000, 0.000000, 0.000000, 0.439944, 0.534652, 0.000000, 0.000000, 0.000000, 0.320745, 0.710279, 0.000000, 0.000000, 0.000000, 0.545707, 0.081573, 0.081573, 0.131860, 0.683599, 0.052115, 0.824005, 0.889547, 0.471557, 0.050569, 0.067459, 0.987561, 0.647391, 0.942656, 0.063021, 0.000769, 0.886836, 0.368000, 0.125000, 0.145455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
1.000000, 0.000000, 0.000000, 0.500000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.781339, 0.000000, 0.000000, 0.500000, 0.780540, 0.472958, 0.023810, 0.142857, 0.272727, 0.472493, 0.936280, 0.000000, 0.000000, 0.768764, 0.799991, 0.834508, 0.000000, 0.000000, 0.545719, 0.716392, 1.000000, 0.000000, 0.000000, 0.515966, 1.000000, 0.823876, 0.000000, 0.000000, 0.696731, 0.733383, 0.652166, 0.652166, 0.070981, 0.912485, 0.112136, 0.843539, 0.902175, 0.590111, 0.000602, 0.058328, 0.000121, 0.489304, 0.000000, 0.000872, 0.006518, 0.000770, 0.168000, 0.250000, 0.254545, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.093407, 0.200000, 0.666667, 0.500000, 0.110497, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.069722, 0.200000, 0.618884, 0.500000, 0.085946, 0.041925, 0.119048, 0.204082, 0.545455, 0.043885, 0.889328, 0.408296, 0.404868, 0.595683, 0.786099, 0.826149, 0.684943, 0.683327, 0.327023, 0.770483, 0.663081, 0.485290, 0.782533, 0.513580, 0.593680, 0.829690, 0.764565, 0.755555, 0.417705, 0.794957, 0.640798, 0.640798, 0.070876, 0.832925, 0.047138, 0.849926, 0.894240, 0.546766, 0.000596, 0.084068, 0.000885, 0.222566, 0.000000, 0.000851, 0.514015, 0.000770, 0.008000, 0.625000, 0.445455, 0.000000, 0.215054, 0.329763, 0.034771, 0.321651, 0
0.005495, 0.200000, 0.000000, 0.500000, 0.011050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002066, 0.200000, 0.000000, 0.500000, 0.009091, 0.003800, 0.047619, 0.061224, 0.363636, 0.003921, 0.155075, 0.734052, 0.000000, 0.700882, 0.475233, 0.111905, 0.842355, 0.000000, 0.460867, 0.771274, 0.007495, 0.486685, 0.000000, 0.515171, 0.158643, 0.093494, 0.898586, 0.000000, 0.588491, 0.896547, 0.387337, 0.387337, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000186, 0.076161, 0.000000, 0.000000, 0.000000, 0.000770, 0.000000, 1.000000, 0.763636, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.071429, 0.200000, 0.666667, 0.000000, 0.082873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.066404, 0.200000, 0.618884, 0.000000, 0.075618, 0.020139, 0.047619, 0.122449, 0.181818, 0.020362, 0.957144, 0.734052, 0.576379, 0.000000, 0.928640, 0.902848, 0.842355, 0.783412, 0.000000, 0.913290, 0.636373, 0.486685, 0.783890, 0.000000, 0.548292, 0.908043, 0.898586, 0.833124, 0.000000, 0.921646, 0.756914, 0.756914, 0.075349, 0.994492, 0.055043, 0.890814, 0.976900, 0.666081, 0.001877, 0.050063, 0.005246, 0.619046, 0.000000, 0.006116, 0.089234, 0.000770, 0.016000, 0.125000, 0.100000, 0.000000, 0.536520, 0.591906, 0.047975, 0.630138, 0
0.131868, 0.200000, 0.666667, 0.500000, 0.149171, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.108901, 0.200000, 0.618884, 0.500000, 0.125202, 0.052312, 0.071429, 0.081633, 0.181818, 0.052485, 0.938967, 0.579844, 0.731269, 0.851207, 0.876666, 0.857587, 0.772216, 0.863194, 0.649594, 0.811816, 0.738158, 0.486220, 0.784569, 0.516763, 0.678240, 0.854626, 0.839273, 0.894707, 0.829207, 0.825190, 0.942841, 0.942841, 0.074454, 0.922277, 0.156639, 0.874600, 0.950177, 0.802277, 0.002375, 0.050378, 0.000363, 0.675946, 0.000000, 0.003894, 0.000769, 0.003849, 0.168000, 0.125000, 0.081818, 0.008197, 0.694772, 0.707956, 0.050910, 0.766623, 0
0.445055, 0.000000, 0.000000, 0.000000, 0.436464, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.513393, 0.000000, 0.000000, 0.000000, 0.505373, 0.107916, 0.000000, 0.061224, 0.363636, 0.107373, 1.000000, 0.000000, 0.000000, 0.000000, 0.975579, 0.884072, 0.000000, 0.000000, 0.000000, 0.801035, 0.904290, 0.000000, 0.000000, 0.000000, 0.858123, 0.875993, 0.000000, 0.000000, 0.000000, 0.812633, 0.795194, 0.795194, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.481805, 0.000000, 0.000000, 0.000000, 0.000000, 0.008000, 0.250000, 0.218182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.000000, 0.400000, 0.333333, 0.000000, 0.016575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.486083, 0.381116, 0.000000, 0.026034, 0.001267, 0.345238, 0.081633, 0.000000, 0.004174, 0.000000, 0.339137, 0.450324, 0.000000, 0.262160, 0.000000, 0.416886, 0.420220, 0.000000, 0.274151, 0.000000, 0.710004, 0.669294, 0.000000, 0.215968, 0.000000, 0.315245, 0.324723, 0.000000, 0.218904, 0.376645, 0.376645, 0.142278, 0.773562, 0.052408, 0.745298, 0.955314, 0.681177, 0.082354, 0.098866, 0.081626, 0.972171, 0.035283, 0.032798, 0.025187, 0.050038, 0.088000, 0.000000, 0.009091, 0.229508, 0.000000, 0.000000, 0.000000, 0.000000, 1
0.000000, 0.000000, 0.333333, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.381116, 0.500000, 0.004959, 0.000000, 0.000000, 0.081633, 0.545455, 0.000000, 0.000000, 0.000000, 0.450324, 0.595683, 0.016925, 0.000000, 0.000000, 0.420220, 0.264695, 0.298978, 0.000000, 0.000000, 0.669294, 0.513580, 0.063006, 0.000000, 0.000000, 0.324723, 0.417705, 0.253556, 0.013717, 0.013717, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008268, 0.067309, 0.000000, 0.000000, 0.000000, 0.006159, 0.072000, 0.250000, 0.309091, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.048951, 0.052632, 0.333333, 0.000000, 0.045775, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.047273, 0.060736, 0.377707, 0.000000, 0.048065, 0.066823, 0.040230, 0.476190, 0.200000, 0.067933, 0.617592, 0.354225, 0.281357, 0.000000, 0.153730, 0.482132, 0.337270, 0.294069, 0.000000, 0.215050, 0.522559, 0.267443, 0.628881, 0.000000, 0.332723, 0.606316, 0.177337, 0.195758, 0.000000, 0.286126, 0.140139, 0.140139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000206, 0.483426, 0.000000, 0.000000, 0.000000, 0.001835, 0.075556, 0.333333, 0.237838, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.024476, 0.105263, 0.333333, 0.500000, 0.028169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.026845, 0.121473, 0.377707, 0.500000, 0.035228, 0.012765, 0.045977, 0.380952, 0.100000, 0.013535, 0.599822, 0.537465, 0.330535, 0.768764, 0.119801, 0.470849, 0.368165, 0.313483, 0.805148, 0.198495, 0.421318, 0.383464, 0.630159, 0.790609, 0.234708, 0.521744, 0.209195, 0.208445, 0.905051, 0.145505, 0.109069, 0.109068, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003532, 0.375635, 0.000000, 0.000000, 0.000000, 0.004587, 0.053333, 0.500000, 0.124324, 0.000000, 0.655393, 0.467300, 0.518617, 0.402038, 0
0.045455, 0.105263, 0.666667, 0.000000, 0.049296, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032742, 0.104363, 0.643380, 0.000000, 0.036810, 0.062003, 0.040230, 0.476190, 0.200000, 0.063118, 0.594086, 0.608661, 0.479260, 0.000000, 0.199381, 0.514234, 0.661988, 0.619824, 0.000000, 0.305974, 0.520471, 0.345569, 0.795817, 0.000000, 0.387277, 0.631149, 0.583872, 0.579978, 0.000000, 0.369899, 0.181736, 0.181736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000599, 0.483426, 0.000000, 0.000000, 0.000000, 0.003670, 0.066667, 0.333333, 0.237838, 0.000000, 0.586143, 0.731142, 0.682081, 0.886171, 0
0.346154, 0.000000, 0.000000, 0.000000, 0.338028, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.272978, 0.000000, 0.000000, 0.000000, 0.267478, 0.270548, 0.057471, 0.142857, 0.200000, 0.270953, 0.712810, 0.000000, 0.000000, 0.000000, 0.331377, 0.602449, 0.000000, 0.000000, 0.000000, 0.378000, 0.838785, 0.000000, 0.000000, 0.000000, 0.753592, 0.659624, 0.000000, 0.000000, 0.000000, 0.371408, 0.301937, 0.301937, 0.235257, 0.814485, 0.452055, 0.760574, 0.756818, 0.659939, 0.052131, 0.426951, 0.016250, 0.481006, 0.000000, 0.041526, 0.010376, 0.046789, 0.475556, 0.333333, 0.178378, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.104895, 0.000000, 0.000000, 0.000000, 0.095070, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.097666, 0.000000, 0.000000, 0.000000, 0.091098, 0.080370, 0.028736, 0.142857, 0.050000, 0.079906, 0.642070, 0.000000, 0.000000, 0.000000, 0.176561, 0.501976, 0.000000, 0.000000, 0.000000, 0.232857, 0.627523, 0.000000, 0.000000, 0.000000, 0.456675, 0.502688, 0.000000, 0.000000, 0.000000, 0.100255, 0.364995, 0.364995, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001329, 0.650271, 0.000000, 0.000000, 0.000000, 0.001835, 0.022222, 0.333333, 0.064865, 0.028571, 0.376351, 0.366182, 0.517287, 0.311807, 0
0.048951, 0.210526, 0.666667, 0.000000, 0.059859, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.045134, 0.242946, 0.755414, 0.000000, 0.061359, 0.045591, 0.091954, 0.666667, 0.150000, 0.048282, 0.707891, 0.561210, 0.383245, 0.000000, 0.375658, 0.569328, 0.351739, 0.365551, 0.000000, 0.356592, 0.556956, 0.506360, 0.882789, 0.000000, 0.427741, 0.686829, 0.209195, 0.216037, 0.000000, 0.441422, 0.342266, 0.342266, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000026, 0.484820, 0.000000, 0.000000, 0.000000, 0.000917, 0.097778, 0.333333, 0.140541, 0.000000, 0.638477, 0.463807, 0.725233, 0.368733, 0
0.045455, 0.000000, 0.000000, 0.000000, 0.035211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.034881, 0.000000, 0.000000, 0.000000, 0.027836, 0.055230, 0.034483, 0.428571, 0.200000, 0.056091, 0.641235, 0.000000, 0.000000, 0.000000, 0.161138, 0.543353, 0.000000, 0.000000, 0.000000, 0.281855, 0.536056, 0.000000, 0.000000, 0.000000, 0.325120, 0.655093, 0.000000, 0.000000, 0.000000, 0.350794, 0.146906, 0.146906, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000050, 0.483426, 0.000000, 0.000000, 0.000000, 0.000917, 0.066667, 0.333333, 0.237838, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.139860, 0.052632, 0.333333, 0.000000, 0.137324, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.138698, 0.060736, 0.377707, 0.000000, 0.140133, 0.064609, 0.051724, 0.571429, 0.150000, 0.066111, 0.824324, 0.297641, 0.244918, 0.000000, 0.556774, 0.715756, 0.317466, 0.263017, 0.000000, 0.531634, 0.745935, 0.266858, 0.627605, 0.000000, 0.629241, 0.765238, 0.163030, 0.185393, 0.000000, 0.546279, 0.507250, 0.507250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000258, 0.359955, 0.000000, 0.000000, 0.000000, 0.000917, 0.013333, 0.666667, 0.162162, 0.000000, 0.329690, 0.376331, 0.721908, 0.288178, 0
0.041958, 0.105263, 0.666667, 0.000000, 0.045775, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037464, 0.104363, 0.643380, 0.000000, 0.041586, 0.046763, 0.040230, 0.476190, 0.200000, 0.047892, 0.677910, 0.608661, 0.479260, 0.000000, 0.346417, 0.550920, 0.661988, 0.619824, 0.000000, 0.362073, 0.530003, 0.345569, 0.795817, 0.000000, 0.400512, 0.668369, 0.583872, 0.579978, 0.000000, 0.436565, 0.315645, 0.315645, 0.184890, 0.803050, 0.159023, 0.732991, 0.797269, 0.613083, 0.002873, 0.053403, 0.000141, 0.483426, 0.000000, 0.005947, 0.005910, 0.001835, 0.066667, 0.333333, 0.237838, 0.000000, 0.131748, 0.105888, 0.005286, 0.078371, 0
0.052448, 0.000000, 0.333333, 0.000000, 0.045775, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031098, 0.000000, 0.244586, 0.000000, 0.025740, 0.018497, 0.051724, 0.142857, 0.150000, 0.018870, 0.601479, 0.000000, 0.380158, 0.000000, 0.055224, 0.602767, 0.000000, 0.163987, 0.000000, 0.354076, 0.460169, 0.000000, 0.011481, 0.000000, 0.227224, 0.781785, 0.000000, 0.110461, 0.000000, 0.556411, 0.050349, 0.050349, 0.155881, 0.709022, 0.340679, 0.615623, 0.736441, 0.792435, 0.000000, 0.119812, 0.009275, 0.339164, 0.000000, 0.000000, 0.004205, 0.002752, 0.115556, 0.666667, 0.086486, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.041958, 0.105263, 0.666667, 0.000000, 0.045775, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035324, 0.104363, 0.643380, 0.000000, 0.039426, 0.039338, 0.034483, 0.428571, 0.200000, 0.040213, 0.711335, 0.672594, 0.517778, 0.000000, 0.406076, 0.593168, 0.686129, 0.637969, 0.000000, 0.414966, 0.541734, 0.345861, 0.796455, 0.000000, 0.415600, 0.704899, 0.601418, 0.591952, 0.000000, 0.493653, 0.369978, 0.369978, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000911, 0.483426, 0.000000, 0.000000, 0.000000, 0.007339, 0.075556, 0.333333, 0.237838, 0.000000, 0.149347, 0.104423, 0.005585, 0.087019, 0
1.000000, 0.052632, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.920348, 0.060736, 0.000000, 0.000000, 0.923308, 0.578090, 0.057471, 0.333333, 0.300000, 0.578995, 0.765750, 0.275627, 0.000000, 0.000000, 0.444655, 0.656128, 0.292504, 0.000000, 0.000000, 0.455764, 0.969039, 0.266566, 0.000000, 0.000000, 0.938027, 0.692805, 0.157033, 0.000000, 0.000000, 0.430332, 0.405106, 0.405106, 0.218361, 0.866582, 0.479452, 0.793822, 0.807523, 0.721862, 0.028862, 0.159657, 0.003211, 0.483426, 0.000000, 0.070304, 0.005944, 0.018349, 0.142222, 0.333333, 0.308108, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.048951, 0.105263, 0.000000, 0.000000, 0.045775, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.036306, 0.104363, 0.000000, 0.000000, 0.034850, 0.034779, 0.045977, 0.095238, 0.500000, 0.035789, 0.607994, 0.555827, 0.000000, 0.000000, 0.137818, 0.549534, 0.641104, 0.000000, 0.000000, 0.317238, 0.528112, 0.345276, 0.000000, 0.000000, 0.353235, 0.523547, 0.568675, 0.000000, 0.000000, 0.150996, 0.125524, 0.125524, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000057, 0.035105, 0.000000, 0.000000, 0.000000, 0.000917, 0.040000, 0.500000, 0.632432, 0.000000, 0.586143, 0.731142, 0.682081, 0.886171, 0
0.034965, 1.000000, 0.000000, 0.500000, 0.095070, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.029523, 1.000000, 0.000000, 0.500000, 0.080299, 0.023316, 0.287356, 0.333333, 0.100000, 0.029412, 0.621766, 0.832483, 0.000000, 0.768764, 0.353709, 0.560481, 0.818722, 0.000000, 0.805148, 0.476317, 0.488176, 1.000000, 0.000000, 0.790609, 0.555750, 0.534805, 0.616176, 0.000000, 0.905051, 0.320882, 0.322127, 0.322127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.124487, 0.392183, 0.078975, 0.000000, 0.000000, 0.052294, 0.093333, 0.500000, 0.140541, 0.000000, 0.795579, 0.817174, 0.683078, 0.963353, 0
0.101399, 0.000000, 0.666667, 0.000000, 0.098592, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.079128, 0.000000, 0.643380, 0.000000, 0.077940, 0.130520, 0.022989, 0.571429, 0.250000, 0.131572, 0.614981, 0.000000, 0.417189, 0.000000, 0.147077, 0.498454, 0.000000, 0.588486, 0.000000, 0.240969, 0.633796, 0.000000, 0.794541, 0.000000, 0.484226, 0.600024, 0.000000, 0.559258, 0.000000, 0.278517, 0.134086, 0.134086, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000186, 0.483426, 0.000000, 0.000000, 0.000000, 0.001835, 0.066667, 0.333333, 0.281081, 0.000000, 0.536209, 0.709626, 0.681749, 0.866831, 0
0.038462, 0.000000, 0.000000, 0.000000, 0.028169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032302, 0.000000, 0.000000, 0.000000, 0.025198, 0.071643, 0.011494, 0.190476, 0.150000, 0.071187, 0.604553, 0.000000, 0.000000, 0.000000, 0.096383, 0.529382, 0.000000, 0.000000, 0.000000, 0.270306, 0.509423, 0.000000, 0.000000, 0.000000, 0.288856, 0.615420, 0.000000, 0.000000, 0.000000, 0.291271, 0.087969, 0.087969, 0.820210, 0.712834, 0.478856, 0.915416, 0.697641, 0.837064, 1.000000, 0.165468, 0.207324, 0.623163, 0.110841, 0.998384, 0.005910, 0.714679, 0.173333, 0.166667, 0.140541, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.048951, 0.000000, 0.000000, 0.500000, 0.042254, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.047544, 0.000000, 0.000000, 0.500000, 0.044459, 0.040380, 0.017241, 0.380952, 0.150000, 0.040604, 0.749079, 0.000000, 0.000000, 0.700882, 0.405734, 0.631353, 0.000000, 0.000000, 0.761908, 0.415182, 0.562401, 0.000000, 0.000000, 0.790143, 0.376501, 0.714166, 0.000000, 0.000000, 0.856517, 0.461214, 0.369683, 0.369683, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.004590, 0.359942, 0.000000, 0.012118, 0.070756, 0.007339, 0.057778, 0.666667, 0.162162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.006993, 0.105263, 0.666667, 0.500000, 0.014085, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005802, 0.121473, 0.622293, 0.500000, 0.015967, 0.006252, 0.045977, 0.285714, 0.200000, 0.007028, 0.458045, 0.537465, 0.659922, 0.644014, 0.264006, 0.462921, 0.332916, 0.670308, 0.725351, 0.427813, 0.255306, 0.383464, 0.746098, 0.789678, 0.211645, 0.521744, 0.209195, 0.613039, 0.815481, 0.284341, 0.240413, 0.240413, 0.187759, 0.778907, 0.351400, 0.730281, 0.836747, 0.924918, 0.004387, 0.113724, 0.012954, 0.256215, 0.003389, 0.002550, 0.007091, 0.002752, 0.093333, 0.833333, 0.129730, 0.000000, 0.485043, 0.403491, 0.517952, 0.345112, 0
